tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
296,8/2/2015 06:06:06,8/2/2015 06:11:03,301,E 2 St & Avenue B,40.72217444,-73.98368779,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,22118,Subscriber,1979.0,1
753,8/2/2015 06:26:20,8/2/2015 06:38:53,301,E 2 St & Avenue B,40.72217444,-73.98368779,251,Mott St & Prince St,40.72317958,-73.99480012,23912,Subscriber,1960.0,1
280,8/2/2015 06:53:28,8/2/2015 06:58:09,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,20189,Subscriber,1974.0,1
404,8/2/2015 08:04:26,8/2/2015 08:11:11,301,E 2 St & Avenue B,40.72217444,-73.98368779,268,Howard St & Centre St,40.71910537,-73.99973337,15945,Subscriber,1991.0,1
766,8/2/2015 08:09:43,8/2/2015 08:22:29,301,E 2 St & Avenue B,40.72217444,-73.98368779,545,E 23 St & 1 Ave,40.736502,-73.97809472,14699,Subscriber,1991.0,2
1849,8/2/2015 08:40:20,8/2/2015 09:11:10,301,E 2 St & Avenue B,40.72217444,-73.98368779,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,21924,Subscriber,1959.0,2
720,8/2/2015 09:05:47,8/2/2015 09:17:47,301,E 2 St & Avenue B,40.72217444,-73.98368779,491,E 24 St & Park Ave S,40.74096374,-73.98602213,22418,Subscriber,1962.0,1
649,8/2/2015 09:15:39,8/2/2015 09:26:29,301,E 2 St & Avenue B,40.72217444,-73.98368779,345,W 13 St & 6 Ave,40.73649403,-73.99704374,16024,Subscriber,1986.0,1
352,8/2/2015 09:18:19,8/2/2015 09:24:12,301,E 2 St & Avenue B,40.72217444,-73.98368779,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,14943,Customer,,0
344,8/2/2015 09:27:38,8/2/2015 09:33:23,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,21359,Subscriber,1960.0,1
801,8/2/2015 09:50:47,8/2/2015 10:04:08,301,E 2 St & Avenue B,40.72217444,-73.98368779,383,Greenwich Ave & Charles St,40.735238,-74.000271,18429,Subscriber,1969.0,1
337,8/2/2015 09:52:22,8/2/2015 09:57:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,23223,Subscriber,1984.0,1
962,8/2/2015 10:07:31,8/2/2015 10:23:33,301,E 2 St & Avenue B,40.72217444,-73.98368779,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,21089,Subscriber,1956.0,1
1006,8/2/2015 10:31:39,8/2/2015 10:48:25,301,E 2 St & Avenue B,40.72217444,-73.98368779,532,S 5 Pl & S 4 St,40.710451,-73.960876,21352,Customer,,0
541,8/2/2015 10:32:17,8/2/2015 10:41:18,301,E 2 St & Avenue B,40.72217444,-73.98368779,332,Cherry St,40.71219906,-73.97948148,19108,Subscriber,1965.0,1
982,8/2/2015 10:32:21,8/2/2015 10:48:44,301,E 2 St & Avenue B,40.72217444,-73.98368779,532,S 5 Pl & S 4 St,40.710451,-73.960876,15422,Subscriber,1986.0,1
1644,8/2/2015 10:34:11,8/2/2015 11:01:35,301,E 2 St & Avenue B,40.72217444,-73.98368779,279,Peck Slip & Front St,40.707873,-74.00166999999999,17025,Customer,,0
1611,8/2/2015 10:34:24,8/2/2015 11:01:15,301,E 2 St & Avenue B,40.72217444,-73.98368779,279,Peck Slip & Front St,40.707873,-74.00166999999999,15960,Customer,,0
1576,8/2/2015 10:34:48,8/2/2015 11:01:04,301,E 2 St & Avenue B,40.72217444,-73.98368779,279,Peck Slip & Front St,40.707873,-74.00166999999999,19102,Customer,,0
1572,8/2/2015 10:35:21,8/2/2015 11:01:33,301,E 2 St & Avenue B,40.72217444,-73.98368779,279,Peck Slip & Front St,40.707873,-74.00166999999999,16183,Customer,,0
766,8/2/2015 10:38:49,8/2/2015 10:51:36,301,E 2 St & Avenue B,40.72217444,-73.98368779,408,Market St & Cherry St,40.71076228,-73.99400398,20100,Subscriber,1993.0,1
521,8/2/2015 10:39:45,8/2/2015 10:48:27,301,E 2 St & Avenue B,40.72217444,-73.98368779,361,Allen St & Hester St,40.71605866,-73.99190759,17009,Subscriber,1976.0,2
486,8/2/2015 10:56:12,8/2/2015 11:04:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,345,W 13 St & 6 Ave,40.73649403,-73.99704374,23001,Subscriber,1971.0,1
479,8/2/2015 10:57:09,8/2/2015 11:05:09,301,E 2 St & Avenue B,40.72217444,-73.98368779,128,MacDougal St & Prince St,40.72710258,-74.00297088,22662,Subscriber,1992.0,1
275,8/2/2015 10:59:15,8/2/2015 11:03:51,301,E 2 St & Avenue B,40.72217444,-73.98368779,341,Stanton St & Mangin St,40.71782143,-73.97628939,20530,Subscriber,1988.0,1
612,8/2/2015 11:00:57,8/2/2015 11:11:09,301,E 2 St & Avenue B,40.72217444,-73.98368779,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,22442,Subscriber,1989.0,2
1037,8/2/2015 11:04:56,8/2/2015 11:22:13,301,E 2 St & Avenue B,40.72217444,-73.98368779,405,Washington St & Gansevoort St,40.739323,-74.008119,19276,Subscriber,1982.0,1
1015,8/2/2015 11:05:03,8/2/2015 11:21:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,405,Washington St & Gansevoort St,40.739323,-74.008119,21112,Subscriber,1981.0,1
593,8/2/2015 11:08:03,8/2/2015 11:17:57,301,E 2 St & Avenue B,40.72217444,-73.98368779,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,15476,Subscriber,1980.0,1
575,8/2/2015 11:08:20,8/2/2015 11:17:56,301,E 2 St & Avenue B,40.72217444,-73.98368779,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,18782,Subscriber,1983.0,2
376,8/2/2015 11:22:20,8/2/2015 11:28:36,301,E 2 St & Avenue B,40.72217444,-73.98368779,237,E 11 St & 2 Ave,40.73047309,-73.98672378,22359,Subscriber,1980.0,1
354,8/2/2015 11:22:42,8/2/2015 11:28:36,301,E 2 St & Avenue B,40.72217444,-73.98368779,237,E 11 St & 2 Ave,40.73047309,-73.98672378,17813,Subscriber,1984.0,2
473,8/2/2015 11:23:49,8/2/2015 11:31:43,301,E 2 St & Avenue B,40.72217444,-73.98368779,483,E 12 St & 3 Ave,40.73223272,-73.98889957,17650,Subscriber,1971.0,2
826,8/2/2015 11:39:13,8/2/2015 11:52:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,532,S 5 Pl & S 4 St,40.710451,-73.960876,16361,Subscriber,1956.0,1
1996,8/2/2015 11:44:51,8/2/2015 12:18:07,301,E 2 St & Avenue B,40.72217444,-73.98368779,495,W 47 St & 10 Ave,40.76269882,-73.99301222,23297,Subscriber,1985.0,2
178,8/2/2015 11:50:56,8/2/2015 11:53:55,301,E 2 St & Avenue B,40.72217444,-73.98368779,428,E 3 St & 1 Ave,40.72467721,-73.98783413,22147,Subscriber,1990.0,1
1190,8/2/2015 12:07:39,8/2/2015 12:27:29,301,E 2 St & Avenue B,40.72217444,-73.98368779,351,Front St & Maiden Ln,40.70530954,-74.00612572,21975,Subscriber,1987.0,1
392,8/2/2015 12:11:00,8/2/2015 12:17:33,301,E 2 St & Avenue B,40.72217444,-73.98368779,545,E 23 St & 1 Ave,40.736502,-73.97809472,22440,Subscriber,1979.0,1
1139,8/2/2015 12:12:43,8/2/2015 12:31:43,301,E 2 St & Avenue B,40.72217444,-73.98368779,383,Greenwich Ave & Charles St,40.735238,-74.000271,15599,Subscriber,1973.0,1
1114,8/2/2015 12:13:09,8/2/2015 12:31:43,301,E 2 St & Avenue B,40.72217444,-73.98368779,383,Greenwich Ave & Charles St,40.735238,-74.000271,19052,Subscriber,1991.0,2
599,8/2/2015 12:15:39,8/2/2015 12:25:38,301,E 2 St & Avenue B,40.72217444,-73.98368779,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,22467,Subscriber,1959.0,1
1703,8/2/2015 12:19:28,8/2/2015 12:47:52,301,E 2 St & Avenue B,40.72217444,-73.98368779,82,St James Pl & Pearl St,40.71117416,-74.00016545,18840,Customer,,0
1710,8/2/2015 12:19:29,8/2/2015 12:47:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,82,St James Pl & Pearl St,40.71117416,-74.00016545,21399,Customer,,0
348,8/2/2015 12:21:56,8/2/2015 12:27:44,301,E 2 St & Avenue B,40.72217444,-73.98368779,237,E 11 St & 2 Ave,40.73047309,-73.98672378,21625,Subscriber,1964.0,2
1277,8/2/2015 12:27:00,8/2/2015 12:48:18,301,E 2 St & Avenue B,40.72217444,-73.98368779,316,Fulton St & William St,40.70955958,-74.00653609,22115,Subscriber,1986.0,2
1196,8/2/2015 12:28:03,8/2/2015 12:48:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,316,Fulton St & William St,40.70955958,-74.00653609,16513,Subscriber,1989.0,1
383,8/2/2015 12:30:53,8/2/2015 12:37:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,16318,Subscriber,1980.0,2
949,8/2/2015 12:34:11,8/2/2015 12:50:01,301,E 2 St & Avenue B,40.72217444,-73.98368779,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,18512,Subscriber,1980.0,1
975,8/2/2015 12:36:39,8/2/2015 12:52:55,301,E 2 St & Avenue B,40.72217444,-73.98368779,116,W 17 St & 8 Ave,40.74177603,-74.00149746,14868,Subscriber,1977.0,2
427,8/2/2015 12:36:42,8/2/2015 12:43:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,326,E 11 St & 1 Ave,40.72953837,-73.98426726,15931,Subscriber,1975.0,1
1207,8/2/2015 12:38:17,8/2/2015 12:58:25,301,E 2 St & Avenue B,40.72217444,-73.98368779,454,E 51 St & 1 Ave,40.75455731,-73.96592976,17545,Subscriber,1986.0,1
1488,8/2/2015 12:38:34,8/2/2015 13:03:22,301,E 2 St & Avenue B,40.72217444,-73.98368779,486,Broadway & W 29 St,40.7462009,-73.98855723,21632,Subscriber,1964.0,2
329,8/2/2015 12:38:51,8/2/2015 12:44:20,301,E 2 St & Avenue B,40.72217444,-73.98368779,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,15819,Subscriber,1983.0,1
1172,8/2/2015 12:38:55,8/2/2015 12:58:28,301,E 2 St & Avenue B,40.72217444,-73.98368779,454,E 51 St & 1 Ave,40.75455731,-73.96592976,14843,Subscriber,1987.0,2
834,8/2/2015 12:39:52,8/2/2015 12:53:47,301,E 2 St & Avenue B,40.72217444,-73.98368779,532,S 5 Pl & S 4 St,40.710451,-73.960876,20260,Customer,,0
157,8/2/2015 12:42:23,8/2/2015 12:45:01,301,E 2 St & Avenue B,40.72217444,-73.98368779,432,E 7 St & Avenue A,40.72621788,-73.98379855,18990,Subscriber,1979.0,1
296,8/2/2015 12:54:07,8/2/2015 12:59:04,301,E 2 St & Avenue B,40.72217444,-73.98368779,433,E 13 St & Avenue A,40.72955361,-73.98057249,19808,Subscriber,1968.0,2
690,8/2/2015 13:02:21,8/2/2015 13:13:52,301,E 2 St & Avenue B,40.72217444,-73.98368779,251,Mott St & Prince St,40.72317958,-73.99480012,16361,Subscriber,1992.0,2
1782,8/2/2015 13:15:16,8/2/2015 13:44:58,301,E 2 St & Avenue B,40.72217444,-73.98368779,476,E 31 St & 3 Ave,40.74394314,-73.97966069,21026,Customer,,0
1725,8/2/2015 13:16:20,8/2/2015 13:45:05,301,E 2 St & Avenue B,40.72217444,-73.98368779,476,E 31 St & 3 Ave,40.74394314,-73.97966069,22147,Customer,,0
1653,8/2/2015 13:17:38,8/2/2015 13:45:12,301,E 2 St & Avenue B,40.72217444,-73.98368779,476,E 31 St & 3 Ave,40.74394314,-73.97966069,15237,Customer,,0
1086,8/2/2015 13:21:34,8/2/2015 13:39:41,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,14833,Customer,,0
1001,8/2/2015 13:23:33,8/2/2015 13:40:15,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,21320,Customer,,0
258,8/2/2015 13:28:37,8/2/2015 13:32:55,301,E 2 St & Avenue B,40.72217444,-73.98368779,265,Stanton St & Chrystie St,40.72229346,-73.99147535,21973,Subscriber,1947.0,1
1664,8/2/2015 13:31:03,8/2/2015 13:58:48,301,E 2 St & Avenue B,40.72217444,-73.98368779,225,W 14 St & The High Line,40.74195138,-74.00803013,20731,Customer,,0
882,8/2/2015 13:33:30,8/2/2015 13:48:13,301,E 2 St & Avenue B,40.72217444,-73.98368779,497,E 17 St & Broadway,40.73704984,-73.99009296,22340,Subscriber,1964.0,2
763,8/2/2015 13:43:17,8/2/2015 13:56:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,285,Broadway & E 14 St,40.73454567,-73.99074142,22668,Subscriber,1985.0,1
729,8/2/2015 13:43:45,8/2/2015 13:55:54,301,E 2 St & Avenue B,40.72217444,-73.98368779,285,Broadway & E 14 St,40.73454567,-73.99074142,22438,Subscriber,1985.0,2
326,8/2/2015 13:43:46,8/2/2015 13:49:13,301,E 2 St & Avenue B,40.72217444,-73.98368779,311,Norfolk St & Broome St,40.7172274,-73.98802084,17291,Subscriber,1992.0,1
297,8/2/2015 13:49:48,8/2/2015 13:54:46,301,E 2 St & Avenue B,40.72217444,-73.98368779,326,E 11 St & 1 Ave,40.72953837,-73.98426726,23399,Subscriber,1981.0,1
236,8/2/2015 13:51:06,8/2/2015 13:55:02,301,E 2 St & Avenue B,40.72217444,-73.98368779,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,18242,Subscriber,1991.0,2
912,8/2/2015 13:53:34,8/2/2015 14:08:47,301,E 2 St & Avenue B,40.72217444,-73.98368779,532,S 5 Pl & S 4 St,40.710451,-73.960876,22998,Subscriber,1982.0,2
270,8/2/2015 13:54:21,8/2/2015 13:58:52,301,E 2 St & Avenue B,40.72217444,-73.98368779,265,Stanton St & Chrystie St,40.72229346,-73.99147535,19077,Subscriber,1975.0,1
536,8/2/2015 14:14:32,8/2/2015 14:23:28,301,E 2 St & Avenue B,40.72217444,-73.98368779,361,Allen St & Hester St,40.71605866,-73.99190759,18974,Subscriber,1970.0,2
146,8/2/2015 14:27:45,8/2/2015 14:30:12,301,E 2 St & Avenue B,40.72217444,-73.98368779,428,E 3 St & 1 Ave,40.72467721,-73.98783413,22761,Subscriber,1989.0,1
2482,8/2/2015 14:28:14,8/2/2015 15:09:37,301,E 2 St & Avenue B,40.72217444,-73.98368779,217,Old Fulton St,40.70277159,-73.99383605,22404,Subscriber,1964.0,2
2467,8/2/2015 14:28:25,8/2/2015 15:09:33,301,E 2 St & Avenue B,40.72217444,-73.98368779,217,Old Fulton St,40.70277159,-73.99383605,16988,Subscriber,1974.0,1
876,8/2/2015 14:28:29,8/2/2015 14:43:05,301,E 2 St & Avenue B,40.72217444,-73.98368779,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17274,Subscriber,1986.0,1
1371,8/2/2015 14:31:50,8/2/2015 14:54:41,301,E 2 St & Avenue B,40.72217444,-73.98368779,501,FDR Drive & E 35 St,40.744219,-73.97121214,19798,Customer,,0
1316,8/2/2015 14:32:41,8/2/2015 14:54:37,301,E 2 St & Avenue B,40.72217444,-73.98368779,501,FDR Drive & E 35 St,40.744219,-73.97121214,19387,Customer,,0
217,8/2/2015 14:37:29,8/2/2015 14:41:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,445,E 10 St & Avenue A,40.72740794,-73.98142006,18041,Subscriber,1991.0,1
670,8/2/2015 14:52:17,8/2/2015 15:03:27,301,E 2 St & Avenue B,40.72217444,-73.98368779,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,23240,Subscriber,1984.0,1
1087,8/2/2015 15:13:08,8/2/2015 15:31:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,225,W 14 St & The High Line,40.74195138,-74.00803013,22802,Customer,,0
1082,8/2/2015 15:13:15,8/2/2015 15:31:17,301,E 2 St & Avenue B,40.72217444,-73.98368779,225,W 14 St & The High Line,40.74195138,-74.00803013,23624,Customer,,0
1050,8/2/2015 15:13:43,8/2/2015 15:31:13,301,E 2 St & Avenue B,40.72217444,-73.98368779,225,W 14 St & The High Line,40.74195138,-74.00803013,16724,Subscriber,1988.0,1
1375,8/2/2015 15:20:18,8/2/2015 15:43:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,312,Allen St & E Houston St,40.722055,-73.989111,18403,Subscriber,1981.0,1
823,8/2/2015 15:23:52,8/2/2015 15:37:35,301,E 2 St & Avenue B,40.72217444,-73.98368779,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,22847,Subscriber,1967.0,1
425,8/2/2015 15:25:46,8/2/2015 15:32:52,301,E 2 St & Avenue B,40.72217444,-73.98368779,265,Stanton St & Chrystie St,40.72229346,-73.99147535,22934,Subscriber,1969.0,1
575,8/2/2015 15:25:48,8/2/2015 15:35:23,301,E 2 St & Avenue B,40.72217444,-73.98368779,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,15643,Subscriber,1988.0,2
428,8/2/2015 15:25:55,8/2/2015 15:33:04,301,E 2 St & Avenue B,40.72217444,-73.98368779,265,Stanton St & Chrystie St,40.72229346,-73.99147535,15215,Subscriber,1997.0,2
431,8/2/2015 15:30:26,8/2/2015 15:37:38,301,E 2 St & Avenue B,40.72217444,-73.98368779,311,Norfolk St & Broome St,40.7172274,-73.98802084,19012,Subscriber,1963.0,1
1547,8/2/2015 15:36:17,8/2/2015 16:02:04,301,E 2 St & Avenue B,40.72217444,-73.98368779,259,South St & Whitehall St,40.70122128,-74.01234218,22729,Subscriber,1958.0,2
627,8/2/2015 15:45:06,8/2/2015 15:55:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,297,E 15 St & 3 Ave,40.734232,-73.986923,22354,Subscriber,1990.0,1
2557,8/2/2015 16:04:14,8/2/2015 16:46:51,301,E 2 St & Avenue B,40.72217444,-73.98368779,499,Broadway & W 60 St,40.76915505,-73.98191841,17554,Subscriber,1973.0,1
278,8/2/2015 16:20:23,8/2/2015 16:25:01,301,E 2 St & Avenue B,40.72217444,-73.98368779,511,E 14 St & Avenue B,40.72938685,-73.97772429,23662,Subscriber,1975.0,1
241,8/2/2015 16:27:04,8/2/2015 16:31:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,403,E 2 St & 2 Ave,40.72502876,-73.99069656,19377,Subscriber,1984.0,1
557,8/2/2015 16:29:02,8/2/2015 16:38:20,301,E 2 St & Avenue B,40.72217444,-73.98368779,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,22495,Subscriber,1983.0,1
479,8/2/2015 16:30:16,8/2/2015 16:38:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17672,Subscriber,1983.0,1
1191,8/2/2015 16:33:28,8/2/2015 16:53:20,301,E 2 St & Avenue B,40.72217444,-73.98368779,329,Greenwich St & N Moore St,40.72043411,-74.01020609,19103,Subscriber,1982.0,1
1177,8/2/2015 16:33:40,8/2/2015 16:53:18,301,E 2 St & Avenue B,40.72217444,-73.98368779,329,Greenwich St & N Moore St,40.72043411,-74.01020609,19005,Subscriber,1982.0,2
155,8/2/2015 16:34:24,8/2/2015 16:37:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,317,E 6 St & Avenue B,40.72453734,-73.98185424,15726,Subscriber,1992.0,1
452,8/2/2015 16:52:34,8/2/2015 17:00:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,250,Lafayette St & Jersey St,40.72456089,-73.99565293,19897,Subscriber,1988.0,1
862,8/2/2015 16:58:00,8/2/2015 17:12:23,301,E 2 St & Avenue B,40.72217444,-73.98368779,377,6 Ave & Canal St,40.72243797,-74.00566443,19672,Subscriber,1988.0,2
485,8/2/2015 17:05:12,8/2/2015 17:13:17,301,E 2 St & Avenue B,40.72217444,-73.98368779,361,Allen St & Hester St,40.71605866,-73.99190759,22809,Subscriber,1982.0,1
1960,8/2/2015 17:10:41,8/2/2015 17:43:21,301,E 2 St & Avenue B,40.72217444,-73.98368779,525,W 34 St & 11 Ave,40.75594159,-74.0021163,15808,Subscriber,1956.0,2
345,8/2/2015 17:27:30,8/2/2015 17:33:15,301,E 2 St & Avenue B,40.72217444,-73.98368779,237,E 11 St & 2 Ave,40.73047309,-73.98672378,23513,Subscriber,1977.0,1
798,8/2/2015 17:32:49,8/2/2015 17:46:08,301,E 2 St & Avenue B,40.72217444,-73.98368779,285,Broadway & E 14 St,40.73454567,-73.99074142,22220,Subscriber,1976.0,1
748,8/2/2015 17:33:40,8/2/2015 17:46:09,301,E 2 St & Avenue B,40.72217444,-73.98368779,285,Broadway & E 14 St,40.73454567,-73.99074142,22928,Subscriber,1971.0,1
228,8/2/2015 17:39:22,8/2/2015 17:43:11,301,E 2 St & Avenue B,40.72217444,-73.98368779,312,Allen St & E Houston St,40.722055,-73.989111,19464,Subscriber,1988.0,1
1058,8/2/2015 18:02:27,8/2/2015 18:20:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,458,11 Ave & W 27 St,40.751396,-74.00522600000001,22326,Subscriber,1992.0,1
493,8/2/2015 18:18:12,8/2/2015 18:26:26,301,E 2 St & Avenue B,40.72217444,-73.98368779,536,1 Ave & E 30 St,40.74144387,-73.97536082,22605,Subscriber,1982.0,1
550,8/2/2015 18:22:16,8/2/2015 18:31:27,301,E 2 St & Avenue B,40.72217444,-73.98368779,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,24057,Subscriber,1975.0,2
601,8/2/2015 18:22:57,8/2/2015 18:32:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,368,Carmine St & 6 Ave,40.73038599,-74.00214988,22096,Subscriber,1976.0,1
1417,8/2/2015 18:23:08,8/2/2015 18:46:46,301,E 2 St & Avenue B,40.72217444,-73.98368779,332,Cherry St,40.71219906,-73.97948148,15061,Subscriber,1965.0,1
227,8/2/2015 18:35:48,8/2/2015 18:39:35,301,E 2 St & Avenue B,40.72217444,-73.98368779,511,E 14 St & Avenue B,40.72938685,-73.97772429,22971,Subscriber,1994.0,1
876,8/2/2015 18:42:18,8/2/2015 18:56:54,301,E 2 St & Avenue B,40.72217444,-73.98368779,164,E 47 St & 2 Ave,40.75323098,-73.97032517,22651,Subscriber,1976.0,1
314,8/2/2015 18:44:08,8/2/2015 18:49:23,301,E 2 St & Avenue B,40.72217444,-73.98368779,403,E 2 St & 2 Ave,40.72502876,-73.99069656,14562,Subscriber,1964.0,2
1548,8/2/2015 18:45:07,8/2/2015 19:10:55,301,E 2 St & Avenue B,40.72217444,-73.98368779,515,W 43 St & 10 Ave,40.76009437,-73.99461843,20324,Subscriber,1982.0,1
319,8/2/2015 18:52:08,8/2/2015 18:57:28,301,E 2 St & Avenue B,40.72217444,-73.98368779,237,E 11 St & 2 Ave,40.73047309,-73.98672378,18476,Subscriber,1987.0,1
399,8/2/2015 19:07:01,8/2/2015 19:13:41,301,E 2 St & Avenue B,40.72217444,-73.98368779,237,E 11 St & 2 Ave,40.73047309,-73.98672378,22953,Subscriber,1988.0,1
397,8/2/2015 19:07:10,8/2/2015 19:13:48,301,E 2 St & Avenue B,40.72217444,-73.98368779,237,E 11 St & 2 Ave,40.73047309,-73.98672378,21435,Customer,,0
1072,8/2/2015 19:16:56,8/2/2015 19:34:48,301,E 2 St & Avenue B,40.72217444,-73.98368779,329,Greenwich St & N Moore St,40.72043411,-74.01020609,22901,Subscriber,1982.0,1
143,8/2/2015 19:21:04,8/2/2015 19:23:27,301,E 2 St & Avenue B,40.72217444,-73.98368779,349,Rivington St & Ridge St,40.71850211,-73.98329859,22660,Subscriber,1982.0,1
468,8/2/2015 19:22:24,8/2/2015 19:30:13,301,E 2 St & Avenue B,40.72217444,-73.98368779,342,Columbia St & Rivington St,40.71739973,-73.98016555,16780,Subscriber,1966.0,2
1352,8/2/2015 19:24:08,8/2/2015 19:46:41,301,E 2 St & Avenue B,40.72217444,-73.98368779,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,19160,Subscriber,1985.0,2
1350,8/2/2015 19:24:08,8/2/2015 19:46:39,301,E 2 St & Avenue B,40.72217444,-73.98368779,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,15061,Subscriber,1986.0,1
350,8/2/2015 19:40:51,8/2/2015 19:46:41,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,23520,Subscriber,1987.0,1
767,8/2/2015 19:45:24,8/2/2015 19:58:11,301,E 2 St & Avenue B,40.72217444,-73.98368779,376,John St & William St,40.70862144,-74.00722156,22660,Subscriber,1991.0,1
1643,8/2/2015 19:54:53,8/2/2015 20:22:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,147,Greenwich St & Warren St,40.71542197,-74.01121978,22792,Subscriber,1960.0,2
1626,8/2/2015 19:55:13,8/2/2015 20:22:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,147,Greenwich St & Warren St,40.71542197,-74.01121978,23863,Subscriber,1954.0,1
289,8/2/2015 20:02:10,8/2/2015 20:07:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,22568,Subscriber,1968.0,2
715,8/2/2015 20:05:25,8/2/2015 20:17:20,301,E 2 St & Avenue B,40.72217444,-73.98368779,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,18291,Subscriber,1985.0,1
617,8/2/2015 20:23:30,8/2/2015 20:33:48,301,E 2 St & Avenue B,40.72217444,-73.98368779,402,Broadway & E 22 St,40.740343200000005,-73.98955109,15628,Subscriber,1978.0,1
290,8/2/2015 20:24:10,8/2/2015 20:29:01,301,E 2 St & Avenue B,40.72217444,-73.98368779,445,E 10 St & Avenue A,40.72740794,-73.98142006,19256,Subscriber,1984.0,1
1838,8/2/2015 20:25:55,8/2/2015 20:56:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,441,E 52 St & 2 Ave,40.756014,-73.967416,22484,Subscriber,1956.0,1
166,8/2/2015 20:27:17,8/2/2015 20:30:04,301,E 2 St & Avenue B,40.72217444,-73.98368779,400,Pitt St & Stanton St,40.71926081,-73.98178024,22516,Subscriber,1964.0,1
709,8/2/2015 20:33:11,8/2/2015 20:45:01,301,E 2 St & Avenue B,40.72217444,-73.98368779,355,Bayard St & Baxter St,40.71602118,-73.99974372,23254,Subscriber,1988.0,1
